fid,name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
644,Desert Mountain,3,WOD_Mountain_Desert_07,-154,581,387,63,127,58163387127,Alik'r Desert,581.4921875,-387.0078125,8
645,Desert Mountain,3,WOD_Mountain_Desert_01,-137,386,450,105,46,38610545046,Alik'r Desert,386.8203125,-450.640625,8
646,Desert Mountain,3,WOD_Mountain_Desert_02,-114,371,417,113,22,37111341722,Alik'r Desert,371.8828125,-417.828125,8
647,Desert Mountain,3,WOD_Mountain_Desert_03,-119,282,442,124,101,282124442101,Myrkwasa,282.96875,-442.2109375,8
648,Desert Mountain,3,WOD_Mountain_Desert_04,48,315,488,65,22,3156548822,Alik'r Desert,315.5078125,-488.828125,8
649,Desert Mountain,3,WOD_Mountain_Desert_05,-142,275,493,109,49,27510949349,Alik'r Desert,275.8515625,-493.6171875,8
650,Desert Mountain,3,WOD_Mountain_Desert_06,165,540,389,77,78,5407738978,Alik'r Desert,540.6015625,-389.390625,8
651,Desert Mountain,3,WOD_Mountain_Desert_07,-139,339,482,35,40,3393548240,Alik'r Desert,339.2734375,-482.6875,8
652,Desert Mountain,3,WOD_Mountain_Desert_01,144,563,427,102,54,56310242754,Alik'r Desert,563.796875,-427.578125,8
653,Desert Mountain,3,WOD_Mountain_Desert_02,132,428,497,127,20,42812749720,Alik'r Desert,428.9921875,-497.84375,8
654,Desert Mountain,3,WOD_Mountain_Desert_03,100,479,445,36,108,47936445108,Antiphyllos,479.28125,-445.15625,8
655,Desert Mountain,3,WOD_Mountain_Desert_04,176,482,483,93,114,48293483114,Dak'fron,482.7265625,-483.109375,8
656,Desert Mountain,3,WOD_Mountain_Desert_05,93,229,478,0,47,2290047847,Alik'r Desert,229,-478.6328125,8
657,Desert Mountain,3,WOD_Mountain_Desert_06,-2,533,397,73,51,5337339751,Alik'r Desert,533.5703125,-397.6015625,8
658,Desert Mountain,3,WOD_Mountain_Desert_07,-155,550,442,82,32,5508244232,Alik'r Desert,550.640625,-442.75,8
659,Desert Mountain,3,WOD_Mountain_Desert_01,-43,438,427,56,83,4385642783,Antiphyllos,438.4375,-427.3515625,8
660,Desert Mountain,3,WOD_Mountain_Desert_02,155,432,465,106,29,43210646529,Bergama,432.828125,-465.7734375,8
661,Desert Mountain,3,WOD_Mountain_Desert_03,91,314,488,91,111,31491488111,Alik'r Desert,314.7109375,-488.1328125,8
662,Desert Mountain,3,WOD_Mountain_Desert_04,1,408,446,111,97,40811144697,Alik'r Desert,408.8671875,-446.2421875,8
663,Desert Mountain,3,WOD_Mountain_Desert_05,155,428,472,8,10,4280847210,Bergama,428.0625,-472.921875,8
664,Desert Mountain,3,WOD_Mountain_Desert_06,85,506,442,93,102,50693442102,Alik'r Desert,506.7265625,-442.203125,8
665,Desert Mountain,3,WOD_Mountain_Desert_07,128,350,454,41,67,3504145467,Alik'r Desert,350.3203125,-454.4765625,8
666,Desert Mountain,3,WOD_Mountain_Desert_01,77,537,407,32,37,5373240737,Alik'r Desert,537.25,-407.7109375,8
667,Desert Mountain,3,WOD_Mountain_Desert_02,-109,467,411,12,115,46712411115,Ayasofya,467.09375,-411.1015625,8
668,Desert Mountain,3,WOD_Mountain_Desert_03,-156,361,439,70,9,3617043909,Alik'r Desert,361.546875,-439.9296875,8
669,Desert Mountain,3,WOD_Mountain_Desert_04,144,446,455,73,122,44673455122,Alik'r Desert,446.5703125,-455.046875,8
670,Desert Mountain,3,WOD_Mountain_Desert_05,145,267,457,19,120,26719457120,Alik'r Desert,267.1484375,-457.0625,8
671,Desert Mountain,3,WOD_Mountain_Desert_06,116,555,420,41,74,5554142074,Alik'r Desert,555.3203125,-420.421875,8
672,Desert Mountain,3,WOD_Mountain_Desert_07,-60,472,399,20,40,4722039940,Ayasofya,472.15625,-399.6875,8
673,Desert Mountain,3,WOD_Mountain_Desert_01,29,406,413,88,17,4068841317,Sentinel,406.6875,-413.8671875,8
674,Desert Mountain,3,WOD_Mountain_Desert_02,-3,384,499,28,64,3842849964,Alik'r Desert,384.21875,-499.5,8
675,Desert Mountain,3,WOD_Mountain_Desert_03,-102,574,431,8,54,5740843154,Alik'r Desert,574.0625,-431.578125,8
676,Desert Mountain,3,WOD_Mountain_Desert_04,145,414,436,116,120,414116436120,Alik'r Desert,414.90625,-436.0625,8
677,Desert Mountain,3,WOD_Mountain_Desert_05,-72,405,439,56,88,4055643988,Alik'r Desert,405.4375,-439.3125,8
678,Desert Mountain,3,WOD_Mountain_Desert_06,164,475,436,67,81,4756743681,Antiphyllos,475.5234375,-436.3671875,8
679,Desert Mountain,3,WOD_Mountain_Desert_07,151,363,427,104,96,36310442796,Alik'r Desert,363.8125,-427.25,8
680,Desert Mountain,3,WOD_Mountain_Desert_01,71,508,391,4,86,5080439186,Ayasofya,508.03125,-391.328125,8
681,Desert Mountain,3,WOD_Mountain_Desert_02,-143,490,394,123,110,490123394110,Ayasofya,490.9609375,-394.140625,8
682,Desert Mountain,3,WOD_Mountain_Desert_03,38,448,399,93,76,4489339976,Ayasofya,448.7265625,-399.40625,8
683,Desert Mountain,3,WOD_Mountain_Desert_04,41,403,453,32,99,4033245399,Bergama,403.25,-453.2265625,8
684,Desert Mountain,3,WOD_Mountain_Desert_05,-156,456,490,77,99,4567749099,Alik'r Desert,456.6015625,-490.2265625,8
685,Desert Mountain,3,WOD_Mountain_Desert_06,170,494,437,63,0,4946343700,Alik'r Desert,494.4921875,-438,8
686,Desert Mountain,3,WOD_Mountain_Desert_07,12,348,498,111,100,348111498100,Alik'r Desert,348.8671875,-498.21875,8
687,Desert Mountain,3,WOD_Mountain_Desert_01,-163,266,458,59,55,2665945855,Alik'r Desert,266.4609375,-458.5703125,8
688,Desert Mountain,3,WOD_Mountain_Desert_02,-3,405,402,54,28,4055440228,Sentinel,405.421875,-402.78125,8
689,Desert Mountain,3,WOD_Mountain_Desert_03,-49,603,400,14,13,6031440013,Alik'r Desert,603.109375,-400.8984375,8
690,Desert Mountain,3,WOD_Mountain_Desert_04,-81,283,448,22,24,2832244824,Alik'r Desert,283.171875,-448.8125,8
691,Desert Mountain,3,WOD_Mountain_Desert_05,5,469,453,116,68,46911645368,Antiphyllos,469.90625,-453.46875,8
692,Desert Mountain,3,WOD_Mountain_Desert_06,-135,366,483,50,10,3665048310,Alik'r Desert,366.390625,-483.921875,8
693,Desert Mountain,3,WOD_Mountain_Desert_07,-131,470,425,116,45,47011642545,Antiphyllos,470.90625,-425.6484375,8
694,Desert Mountain,3,WOD_Mountain_Desert_01,175,580,402,4,5,5800440205,Alik'r Desert,580.03125,-402.9609375,8
695,Desert Mountain,3,WOD_Mountain_Desert_02,-15,585,385,65,29,5856538529,Alik'r Desert,585.5078125,-385.7734375,8
696,Desert Mountain,3,WOD_Mountain_Desert_03,171,548,437,3,10,5480343710,Alik'r Desert,548.0234375,-437.921875,8
697,Desert Mountain,3,WOD_Mountain_Desert_04,-64,596,415,28,13,5962841513,Alik'r Desert,596.21875,-415.8984375,8
698,Desert Mountain,3,WOD_Mountain_Desert_05,51,533,415,36,116,53336415116,Alik'r Desert,533.28125,-415.09375,8
699,Desert Mountain,3,WOD_Mountain_Desert_06,62,416,403,105,115,416105403115,Sentinel,416.8203125,-403.1015625,8
700,Desert Mountain,3,WOD_Mountain_Desert_07,85,444,462,1,44,4440146244,Alik'r Desert,444.0078125,-462.65625,8
701,Desert Mountain,3,WOD_Mountain_Desert_01,-121,447,488,1,47,4470148847,Alik'r Desert,447.0078125,-488.6328125,8
702,Desert Mountain,3,WOD_Mountain_Desert_02,72,275,459,82,6,2758245906,Alik'r Desert,275.640625,-459.953125,8
703,Desert Mountain,3,WOD_Mountain_Desert_03,-130,414,436,64,15,4146443615,Alik'r Desert,414.5,-436.8828125,8
704,Desert Mountain,3,WOD_Mountain_Desert_04,-107,539,441,50,96,5395044196,Alik'r Desert,539.390625,-441.25,8
705,Desert Mountain,3,WOD_Mountain_Desert_05,-39,318,463,8,61,3180846361,Alik'r Desert,318.0625,-463.5234375,8
706,Desert Mountain,3,WOD_Mountain_Desert_06,45,348,450,32,54,3483245054,Alik'r Desert,348.25,-450.578125,8
707,Desert Mountain,3,WOD_Mountain_Desert_07,111,438,494,33,56,4383349456,Alik'r Desert,438.2578125,-494.5625,8
708,Desert Mountain,3,WOD_Mountain_Desert_01,-168,341,493,104,91,34110449391,Alik'r Desert,341.8125,-493.2890625,8
709,Desert Mountain,3,WOD_Mountain_Desert_02,-78,365,449,109,83,36510944983,Alik'r Desert,365.8515625,-449.3515625,8
710,Desert Mountain,3,WOD_Mountain_Desert_03,-124,545,397,51,38,5455139738,Alik'r Desert,545.3984375,-397.703125,8
711,Desert Mountain,3,WOD_Mountain_Desert_04,9,330,437,67,91,3306743791,Alik'r Desert,330.5234375,-437.2890625,8
712,Desert Mountain,3,WOD_Mountain_Desert_05,87,420,465,60,72,4206046572,Bergama,420.46875,-465.4375,8
713,Desert Mountain,3,WOD_Mountain_Desert_06,165,494,443,113,86,49411344386,Alik'r Desert,494.8828125,-443.328125,8
714,Desert Mountain,3,WOD_Mountain_Desert_07,-172,319,491,13,29,3191349129,Alik'r Desert,319.1015625,-491.7734375,8
715,Desert Mountain,3,WOD_Mountain_Desert_01,169,604,400,97,82,6049740082,Alik'r Desert,604.7578125,-400.359375,8
716,Desert Mountain,3,WOD_Mountain_Desert_02,179,634,426,54,86,6345442686,Santaki,634.421875,-426.328125,8
717,Desert Mountain,3,WOD_Mountain_Desert_03,62,327,424,102,90,32710242490,Myrkwasa,327.796875,-424.296875,8
718,Desert Mountain,3,WOD_Mountain_Desert_04,88,469,459,105,120,469105459120,Antiphyllos,469.8203125,-459.0625,8
719,Desert Mountain,3,WOD_Mountain_Desert_05,-115,463,416,63,3,4636341603,Antiphyllos,463.4921875,-416.9765625,8
720,Desert Mountain,3,WOD_Mountain_Desert_06,152,568,422,116,88,56811642288,Alik'r Desert,568.90625,-422.3125,8
721,Desert Mountain,3,WOD_Mountain_Desert_07,38,264,475,81,86,2648147586,Alik'r Desert,264.6328125,-475.328125,8
722,Desert Mountain,3,WOD_Mountain_Desert_01,93,446,420,119,37,44611942037,Antiphyllos,446.9296875,-420.7109375,8
723,Desert Mountain,3,WOD_Mountain_Desert_02,-101,609,392,51,63,6095139263,Alik'r Desert,609.3984375,-392.5078125,8
724,Desert Mountain,3,WOD_Mountain_Desert_03,126,481,420,37,60,4813742060,Alik'r Desert,481.2890625,-420.53125,8
725,Desert Mountain,3,WOD_Mountain_Desert_04,-31,526,451,79,54,5267945154,Dak'fron,526.6171875,-451.578125,8
726,Desert Mountain,3,WOD_Mountain_Desert_05,86,308,454,99,120,30899454120,Alik'r Desert,308.7734375,-454.0625,8
727,Desert Mountain,3,WOD_Mountain_Desert_06,-35,473,466,73,6,4737346606,Alik'r Desert,473.5703125,-466.953125,8
728,Desert Mountain,3,WOD_Mountain_Desert_07,23,636,422,82,100,63682422100,Santaki,636.640625,-422.21875,8
729,Desert Mountain,3,WOD_Mountain_Desert_01,-163,363,489,101,32,36310148932,Alik'r Desert,363.7890625,-489.75,8
730,Desert Mountain,3,WOD_Mountain_Desert_02,-119,560,417,78,123,56078417123,Alik'r Desert,560.609375,-417.0390625,8
731,Desert Mountain,3,WOD_Mountain_Desert_03,-119,446,467,76,6,4467646706,Bergama,446.59375,-467.953125,8
732,Desert Mountain,3,WOD_Mountain_Desert_04,103,419,415,114,72,41911441572,Sentinel,419.890625,-415.4375,8
733,Desert Mountain,3,WOD_Mountain_Desert_05,158,428,493,56,56,4285649356,Alik'r Desert,428.4375,-493.5625,8
734,Desert Mountain,3,WOD_Mountain_Desert_06,-45,433,484,12,36,4331248436,Alik'r Desert,433.09375,-484.71875,8
735,Desert Mountain,3,WOD_Mountain_Desert_07,55,515,406,123,76,51512340676,Alik'r Desert,515.9609375,-406.40625,8
736,Desert Mountain,3,WOD_Mountain_Desert_01,34,269,499,111,105,269111499105,Alik'r Desert,269.8671875,-499.1796875,8
737,Desert Mountain,3,WOD_Mountain_Desert_02,-110,564,391,114,31,56411439131,Alik'r Desert,564.890625,-391.7578125,8
738,Desert Mountain,3,WOD_Mountain_Desert_03,-122,352,474,105,41,35210547441,Alik'r Desert,352.8203125,-474.6796875,8
739,Desert Mountain,3,WOD_Mountain_Desert_04,25,268,468,88,37,2688846837,Alik'r Desert,268.6875,-468.7109375,8
740,Desert Mountain,3,WOD_Mountain_Desert_05,82,399,432,59,64,3995943264,Alik'r Desert,399.4609375,-432.5,8
741,Desert Mountain,3,WOD_Mountain_Desert_06,62,513,400,67,36,5136740036,Alik'r Desert,513.5234375,-400.71875,8
742,Desert Mountain,3,WOD_Mountain_Desert_07,47,489,434,69,78,4896943478,Antiphyllos,489.5390625,-434.390625,8
743,Desert Mountain,3,WOD_Mountain_Desert_01,-176,416,408,65,26,4166540826,Sentinel,416.5078125,-408.796875,8
744,Desert Mountain,3,WOD_Mountain_Desert_02,80,310,450,60,56,3106045056,Alik'r Desert,310.46875,-450.5625,8
745,Desert Mountain,3,WOD_Mountain_Desert_03,-115,445,461,109,127,445109461127,Alik'r Desert,445.8515625,-461.0078125,8
746,Desert Mountain,3,WOD_Mountain_Desert_04,173,483,459,38,31,4833845931,Antiphyllos,483.296875,-459.7578125,8
747,Desert Mountain,3,WOD_Mountain_Desert_05,-32,364,433,70,100,36470433100,Alik'r Desert,364.546875,-433.21875,8
748,Desert Mountain,3,WOD_Mountain_Desert_06,-107,616,407,19,111,61619407111,Alik'r Desert,616.1484375,-407.1328125,8
749,Desert Mountain,3,WOD_Mountain_Desert_07,11,251,460,46,49,2514646049,Alik'r Desert,251.359375,-460.6171875,8
750,Desert Mountain,3,WOD_Mountain_Desert_01,121,460,410,50,114,46050410114,Ayasofya,460.390625,-410.109375,8
751,Desert Mountain,3,WOD_Mountain_Desert_02,165,348,415,69,77,3486941577,Alik'r Desert,348.5390625,-415.3984375,8
752,Desert Mountain,3,WOD_Mountain_Desert_03,122,408,431,59,46,4085943146,Alik'r Desert,408.4609375,-431.640625,8
753,Desert Mountain,3,WOD_Mountain_Desert_04,57,311,450,3,49,3110345049,Alik'r Desert,311.0234375,-450.6171875,8
754,Desert Mountain,3,WOD_Mountain_Desert_05,174,624,428,59,36,6245942836,Alik'r Desert,624.4609375,-428.71875,8
755,Desert Mountain,3,WOD_Mountain_Desert_06,-92,469,392,79,74,4697939274,Ayasofya,469.6171875,-392.421875,8
756,Desert Mountain,3,WOD_Mountain_Desert_07,-158,451,476,52,91,4515247691,Alik'r Desert,451.40625,-476.2890625,8
757,Desert Mountain,3,WOD_Mountain_Desert_01,87,464,399,111,61,46411139961,Ayasofya,464.8671875,-399.5234375,8
758,Desert Mountain,3,WOD_Mountain_Desert_02,-162,631,418,47,23,6314741823,Alik'r Desert,631.3671875,-418.8203125,8
759,Desert Mountain,3,WOD_Mountain_Desert_03,36,453,478,100,47,45310047847,Alik'r Desert,453.78125,-478.6328125,8
760,Desert Mountain,3,WOD_Mountain_Desert_04,130,618,406,76,99,6187640699,Alik'r Desert,618.59375,-406.2265625,8
761,Desert Mountain,3,WOD_Mountain_Desert_05,-105,472,468,122,23,47212246823,Alik'r Desert,472.953125,-468.8203125,8
762,Desert Mountain,3,WOD_Mountain_Desert_06,-165,592,420,88,40,5928842040,Alik'r Desert,592.6875,-420.6875,8
763,Desert Mountain,3,WOD_Mountain_Desert_07,178,275,482,99,77,2759948277,Alik'r Desert,275.7734375,-482.3984375,8
764,Desert Mountain,3,WOD_Mountain_Desert_01,-113,496,404,128,4,49612840404,Alik'r Desert,497,-404.96875,8
765,Desert Mountain,3,WOD_Mountain_Desert_02,107,328,448,6,125,32806448125,Alik'r Desert,328.046875,-448.0234375,8
766,Desert Mountain,3,WOD_Mountain_Desert_03,34,374,464,78,70,3747846470,Alik'r Desert,374.609375,-464.453125,8
767,Desert Mountain,3,WOD_Mountain_Desert_04,159,292,481,118,60,29211848160,Alik'r Desert,292.921875,-481.53125,8
768,Desert Mountain,3,WOD_Mountain_Desert_05,56,611,388,95,108,61195388108,Alik'r Desert,611.7421875,-388.15625,8
769,Desert Mountain,3,WOD_Mountain_Desert_06,-65,393,419,1,10,3930141910,Alik'r Desert,393.0078125,-419.921875,8
770,Desert Mountain,3,WOD_Mountain_Desert_07,-23,482,388,20,61,4822038861,Ayasofya,482.15625,-388.5234375,8
771,Desert Mountain,3,WOD_Mountain_Desert_01,142,604,430,26,93,6042643093,Alik'r Desert,604.203125,-430.2734375,8
772,Desert Mountain,3,WOD_Mountain_Desert_02,131,490,439,45,84,4904543984,Antiphyllos,490.3515625,-439.34375,8
773,Desert Mountain,3,WOD_Mountain_Desert_03,-46,300,456,111,42,30011145642,Alik'r Desert,300.8671875,-456.671875,8
774,Desert Mountain,3,WOD_Mountain_Desert_04,148,374,483,111,92,37411148392,Alik'r Desert,374.8671875,-483.28125,8
775,Desert Mountain,3,WOD_Mountain_Desert_05,47,349,487,47,97,3494748797,Alik'r Desert,349.3671875,-487.2421875,8
776,Desert Mountain,3,WOD_Mountain_Desert_06,14,471,456,56,105,47156456105,Antiphyllos,471.4375,-456.1796875,8
777,Desert Mountain,3,WOD_Mountain_Desert_07,0,624,415,109,52,62410941552,Alik'r Desert,624.8515625,-415.59375,8
778,Desert Mountain,3,WOD_Mountain_Desert_01,37,466,438,67,64,4666743864,Antiphyllos,466.5234375,-438.5,8
779,Desert Mountain,3,WOD_Mountain_Desert_02,70,258,479,12,54,2581247954,Alik'r Desert,258.09375,-479.578125,8
780,Desert Mountain,3,WOD_Mountain_Desert_03,53,361,444,28,116,36128444116,Alik'r Desert,361.21875,-444.09375,8
781,Desert Mountain,3,WOD_Mountain_Desert_04,119,432,435,35,13,4323543513,Antiphyllos,432.2734375,-435.8984375,8
782,Desert Mountain,3,WOD_Mountain_Desert_05,68,407,409,40,59,4074040959,Sentinel,407.3125,-409.5390625,8
783,Desert Mountain,3,WOD_Mountain_Desert_06,7,486,391,37,6,4863739106,Ayasofya,486.2890625,-391.953125,8
784,Desert Mountain,3,WOD_Mountain_Desert_07,148,583,426,120,5,58312042605,Alik'r Desert,583.9375,-426.9609375,8
785,Desert Mountain,3,WOD_Mountain_Desert_01,-54,428,490,31,17,4283149017,Alik'r Desert,428.2421875,-490.8671875,8
786,Desert Mountain,3,WOD_Mountain_Desert_02,88,419,466,116,9,41911646609,Bergama,419.90625,-466.9296875,8
787,Desert Mountain,3,WOD_Mountain_Desert_03,152,523,431,79,49,5237943149,Alik'r Desert,523.6171875,-431.6171875,8
788,Desert Mountain,3,WOD_Mountain_Desert_04,162,487,448,36,93,4873644893,Antiphyllos,487.28125,-448.2734375,8
789,Desert Mountain,3,WOD_Mountain_Desert_05,-135,315,440,49,0,3154944000,Alik'r Desert,315.3828125,-441,8
790,Desert Mountain,3,WOD_Mountain_Desert_06,-17,294,469,92,97,2949246997,Alik'r Desert,294.71875,-469.2421875,8
791,Desert Mountain,3,WOD_Mountain_Desert_07,69,343,439,37,119,34337439119,Alik'r Desert,343.2890625,-439.0703125,8
792,Desert Mountain,3,WOD_Mountain_Desert_01,-67,478,451,49,3,4784945103,Antiphyllos,478.3828125,-451.9765625,8
793,Desert Mountain,3,WOD_Mountain_Desert_02,-134,334,461,13,49,3341346149,Alik'r Desert,334.1015625,-461.6171875,8
794,Desert Mountain,3,WOD_Mountain_Desert_03,-87,563,447,97,106,56397447106,Dak'fron,563.7578125,-447.171875,8
795,Desert Mountain,3,WOD_Mountain_Desert_04,-59,611,412,115,9,61111541209,Alik'r Desert,611.8984375,-412.9296875,8
796,Desert Mountain,3,WOD_Mountain_Desert_05,156,339,455,55,115,33955455115,Alik'r Desert,339.4296875,-455.1015625,8
797,Desert Mountain,3,WOD_Mountain_Desert_06,-149,425,433,31,19,4253143319,Antiphyllos,425.2421875,-433.8515625,8
798,Desert Mountain,3,WOD_Mountain_Desert_07,96,298,469,4,63,2980446963,Alik'r Desert,298.03125,-469.5078125,8
799,Desert Mountain,3,WOD_Mountain_Desert_01,119,356,492,31,52,3563149252,Alik'r Desert,356.2421875,-492.59375,8
800,Desert Mountain,3,WOD_Mountain_Desert_02,174,415,467,108,40,41510846740,Bergama,415.84375,-467.6875,8
801,Desert Mountain,3,WOD_Mountain_Desert_03,142,631,431,96,96,6319643196,Alik'r Desert,631.75,-431.25,8
802,Desert Mountain,3,WOD_Mountain_Desert_04,-138,307,431,74,24,3077443124,Myrkwasa,307.578125,-431.8125,8
803,Desert Mountain,3,WOD_Mountain_Desert_05,82,418,449,37,36,4183744936,Bergama,418.2890625,-449.71875,8
804,Desert Mountain,3,WOD_Mountain_Desert_06,-161,400,460,12,22,4001246022,Bergama,400.09375,-460.828125,8
805,Desert Mountain,3,WOD_Mountain_Desert_07,-31,421,452,54,49,4215445249,Bergama,421.421875,-452.6171875,8
806,Desert Mountain,3,WOD_Mountain_Desert_01,-129,407,399,28,1,4072839901,Sentinel,407.21875,-399.9921875,8
807,Desert Mountain,3,WOD_Mountain_Desert_02,100,410,484,119,29,41011948429,Alik'r Desert,410.9296875,-484.7734375,8
808,Desert Mountain,3,WOD_Mountain_Desert_03,-174,482,483,8,96,4820848396,Dak'fron,482.0625,-483.25,8
809,Desert Mountain,3,WOD_Mountain_Desert_04,-15,364,419,77,78,3647741978,Alik'r Desert,364.6015625,-419.390625,8
810,Desert Mountain,3,WOD_Mountain_Desert_05,126,334,424,58,95,3345842495,Alik'r Desert,334.453125,-424.2578125,8
811,Desert Mountain,3,WOD_Mountain_Desert_06,171,298,431,49,56,2984943156,Myrkwasa,298.3828125,-431.5625,8
812,Desert Mountain,3,WOD_Mountain_Desert_07,62,491,393,84,95,4918439395,Ayasofya,491.65625,-393.2578125,8
813,Desert Mountain,3,WOD_Mountain_Desert_01,-71,494,416,3,91,4940341691,Alik'r Desert,494.0234375,-416.2890625,8
814,Desert Mountain,3,WOD_Mountain_Desert_02,4,369,459,76,72,3697645972,Alik'r Desert,369.59375,-459.4375,8
815,Desert Mountain,3,WOD_Mountain_Desert_03,-59,478,448,64,82,4786444882,Antiphyllos,478.5,-448.359375,8
816,Desert Mountain,3,WOD_Mountain_Desert_04,-72,489,435,114,55,48911443555,Antiphyllos,489.890625,-435.5703125,8
817,Desert Mountain,3,WOD_Mountain_Desert_05,-116,457,447,10,79,4571044779,Antiphyllos,457.078125,-447.3828125,8
818,Desert Mountain,3,WOD_Mountain_Desert_06,81,440,485,108,31,44010848531,Alik'r Desert,440.84375,-485.7578125,8
819,Desert Mountain,3,WOD_Mountain_Desert_07,-172,410,410,81,18,4108141018,Sentinel,410.6328125,-410.859375,8
820,Desert Mountain,3,WOD_Mountain_Desert_01,55,482,446,81,59,4828144659,Antiphyllos,482.6328125,-446.5390625,8
821,Desert Mountain,3,WOD_Mountain_Desert_02,-48,437,423,81,83,4378142383,Antiphyllos,437.6328125,-423.3515625,8
822,Desert Mountain,3,WOD_Mountain_Desert_03,-81,339,480,83,73,3398348073,Alik'r Desert,339.6484375,-480.4296875,8
823,Desert Mountain,3,WOD_Mountain_Desert_04,-127,449,461,63,29,4496346129,Alik'r Desert,449.4921875,-461.7734375,8
824,Desert Mountain,3,WOD_Mountain_Desert_05,-159,510,458,4,118,51004458118,Dak'fron,510.03125,-458.078125,8
825,Desert Mountain,3,WOD_Mountain_Desert_06,-98,252,469,50,114,25250469114,Alik'r Desert,252.390625,-469.109375,8
826,Desert Mountain,3,WOD_Mountain_Desert_07,-80,483,429,111,10,48311142910,Antiphyllos,483.8671875,-429.921875,8
827,Desert Mountain,3,WOD_Mountain_Desert_01,-132,333,497,26,50,3332649750,Alik'r Desert,333.203125,-497.609375,8
828,Desert Mountain,3,WOD_Mountain_Desert_02,89,516,443,100,81,51610044381,Alik'r Desert,516.78125,-443.3671875,8
829,Desert Mountain,3,WOD_Mountain_Desert_03,-102,323,485,6,97,3230648597,Alik'r Desert,323.046875,-485.2421875,8
830,Desert Mountain,3,WOD_Mountain_Desert_04,-93,437,416,118,102,437118416102,Sentinel,437.921875,-416.203125,8
831,Desert Mountain,3,WOD_Mountain_Desert_05,134,504,413,22,116,50422413116,Alik'r Desert,504.171875,-413.09375,8
832,Desert Mountain,3,WOD_Mountain_Desert_06,155,438,417,87,70,4388741770,Sentinel,438.6796875,-417.453125,8
833,Desert Mountain,3,WOD_Mountain_Desert_07,157,357,493,76,76,3577649376,Alik'r Desert,357.59375,-493.40625,8
834,Desert Mountain,3,WOD_Mountain_Desert_01,170,578,438,100,123,578100438123,Alik'r Desert,578.78125,-438.0390625,8
835,Desert Mountain,3,WOD_Mountain_Desert_02,76,482,464,102,95,48210246495,Alik'r Desert,482.796875,-464.2578125,8
836,Desert Mountain,3,WOD_Mountain_Desert_03,15,435,402,15,33,4351540233,Sentinel,435.1171875,-402.7421875,8
837,Desert Mountain,3,WOD_Mountain_Desert_04,-11,244,497,47,72,2444749772,Alik'r Desert,244.3671875,-497.4375,8
838,Desert Mountain,3,WOD_Mountain_Desert_05,-69,530,410,35,45,5303541045,Alik'r Desert,530.2734375,-410.6484375,8
839,Desert Mountain,3,WOD_Mountain_Desert_06,-134,252,481,58,63,2525848163,Alik'r Desert,252.453125,-481.5078125,8
840,Desert Mountain,3,WOD_Mountain_Desert_07,-65,341,448,104,73,34110444873,Alik'r Desert,341.8125,-448.4296875,8
841,Desert Mountain,3,WOD_Mountain_Desert_01,158,532,446,59,90,5325944690,Alik'r Desert,532.4609375,-446.296875,8
842,Desert Mountain,3,WOD_Mountain_Desert_02,-1,537,392,115,54,53711539254,Alik'r Desert,537.8984375,-392.578125,8
843,Desert Mountain,3,WOD_Mountain_Desert_03,154,405,489,15,35,4051548935,Alik'r Desert,405.1171875,-489.7265625,8
844,Desert Mountain,3,WOD_Mountain_Desert_04,84,218,492,88,91,2188849291,Alik'r Desert,218.6875,-492.2890625,8
845,Desert Mountain,3,WOD_Mountain_Desert_05,166,313,491,5,20,3130549120,Alik'r Desert,313.0390625,-491.84375,8
846,Desert Mountain,3,WOD_Mountain_Desert_06,101,330,474,12,87,3301247487,Alik'r Desert,330.09375,-474.3203125,8
847,Desert Mountain,3,WOD_Mountain_Desert_07,-4,348,494,110,4,34811049404,Alik'r Desert,348.859375,-494.96875,8
848,Desert Mountain,3,WOD_Mountain_Desert_01,-126,406,440,105,110,406105440110,Alik'r Desert,406.8203125,-440.140625,8
849,Desert Mountain,3,WOD_Mountain_Desert_02,-53,464,454,50,10,4645045410,Antiphyllos,464.390625,-454.921875,8
850,Desert Mountain,3,WOD_Mountain_Desert_03,143,415,445,12,36,4151244536,Alik'r Desert,415.09375,-445.71875,8
851,Desert Mountain,3,WOD_Mountain_Desert_04,-19,598,404,61,54,5986140454,Alik'r Desert,598.4765625,-404.578125,8
852,Desert Mountain,3,WOD_Mountain_Desert_05,-5,410,474,118,84,41011847484,Bergama,410.921875,-474.34375,8
853,Desert Mountain,3,WOD_Mountain_Desert_06,-13,244,494,92,82,2449249482,Alik'r Desert,244.71875,-494.359375,8
854,Desert Mountain,3,WOD_Mountain_Desert_07,11,591,398,33,67,5913339867,Alik'r Desert,591.2578125,-398.4765625,8
855,Desert Mountain,3,WOD_Mountain_Desert_01,57,241,469,61,35,2416146935,Alik'r Desert,241.4765625,-469.7265625,8
856,Desert Mountain,3,WOD_Mountain_Desert_02,-12,424,409,102,4,42410240904,Sentinel,424.796875,-409.96875,8
857,Desert Mountain,3,WOD_Mountain_Desert_03,106,499,426,19,15,4991942615,Alik'r Desert,499.1484375,-426.8828125,8
858,Desert Mountain,3,WOD_Mountain_Desert_04,-2,243,496,101,120,243101496120,Alik'r Desert,243.7890625,-496.0625,8
